timestamp,elapsed_s,pwm,current_A,t1_casing_C,t2_magnet_C,force_N,flux_mT,fault
2026-09-15T17:13:27.074,242.935,0,0.000,-273.1,11.9,26.934,-0.20,0
2026-09-15T17:13:27.174,243.034,0,0.000,-273.1,11.9,26.934,0.00,0
2026-09-15T17:13:27.274,243.135,0,0.000,-273.1,11.7,26.934,-0.12,0
2026-09-15T17:13:27.373,243.234,0,0.000,-273.1,11.9,26.934,0.14,0
2026-09-15T17:13:27.474,243.335,0,0.000,-273.1,11.8,26.934,-0.09,0
2026-09-15T17:13:27.576,243.437,0,0.000,-273.1,12.0,26.934,-0.16,0
2026-09-15T17:13:27.677,243.537,0,0.000,-273.1,12.2,26.934,0.07,0
2026-09-15T17:13:27.775,243.636,0,0.000,-273.1,12.1,26.934,0.01,0
2026-09-15T17:13:27.875,243.736,0,0.000,-273.1,12.1,26.934,-0.02,0
2026-09-15T17:13:27.977,243.838,0,0.000,-273.1,12.4,26.934,0.15,0
2026-09-15T17:13:28.077,0.001,0,0.000,-273.1,12.7,26.934,-0.25,0
2026-09-15T17:13:28.177,0.101,0,0.000,-77.4,12.8,26.934,0.14,0
2026-09-15T17:13:28.283,0.207,0,0.000,-273.1,12.9,26.934,-0.03,0
2026-09-15T17:13:28.379,0.302,0,0.000,-273.1,12.9,26.934,0.09,0
2026-09-15T17:13:28.478,0.402,0,0.000,-273.1,13.0,26.934,-0.05,0
2026-09-15T17:13:28.579,0.503,0,-0.000,-90.0,13.4,26.934,0.23,0
2026-09-15T17:13:28.679,0.603,0,0.000,-273.1,13.1,26.934,0.10,0
2026-09-15T17:13:28.780,0.704,0,0.000,-273.1,13.3,26.934,0.20,0
2026-09-15T17:13:28.880,0.804,0,0.000,-273.1,13.2,26.934,0.16,0
2026-09-15T17:13:28.981,0.904,0,0.000,-273.1,13.2,26.934,0.13,0
2026-09-15T17:13:29.080,1.004,0,-0.000,-273.1,13.0,26.934,0.08,0
2026-09-15T17:13:29.180,1.104,0,-0.000,-273.1,13.4,26.934,0.26,0
2026-09-15T17:13:29.281,1.204,0,0.000,-65.2,13.2,26.934,0.41,0
2026-09-15T17:13:29.383,1.307,0,-0.000,-273.1,13.0,26.934,0.17,0
2026-09-15T17:13:29.481,1.405,0,-0.000,-273.1,12.8,26.934,0.08,0
2026-09-15T17:13:29.582,1.506,0,0.000,-273.1,12.7,26.934,-0.12,0
2026-09-15T17:13:29.682,1.605,0,0.000,-273.1,13.0,26.934,0.14,0
2026-09-15T17:13:29.782,1.705,0,-0.000,-273.1,12.7,26.934,0.22,0
2026-09-15T17:13:29.882,1.805,0,-0.000,-273.1,12.8,26.934,0.13,0
2026-09-15T17:13:29.981,1.905,0,0.000,-273.1,12.5,26.934,0.20,0
2026-09-15T17:13:30.082,2.005,0,0.000,-273.1,12.4,26.934,0.24,0
2026-09-15T17:13:30.183,2.106,0,0.000,-273.1,12.1,26.934,0.25,0
2026-09-15T17:13:30.283,2.206,0,0.000,-273.1,12.1,26.934,0.04,0
2026-09-15T17:13:30.384,2.307,0,0.000,-273.1,12.1,26.934,0.08,0
2026-09-15T17:13:30.482,2.406,0,0.000,-273.1,12.0,26.934,0.09,0
2026-09-15T17:13:30.582,2.506,0,0.000,-273.1,12.2,26.934,0.09,0
2026-09-15T17:13:30.682,2.606,0,0.000,-90.0,12.3,26.934,-0.06,0
2026-09-15T17:13:30.784,2.707,0,0.000,-73.4,12.0,26.934,-0.18,0
2026-09-15T17:13:30.884,2.807,0,0.000,-273.1,11.8,26.934,-0.10,0
2026-09-15T17:13:30.983,2.906,30,0.401,-273.1,11.9,26.934,0.98,0
2026-09-15T17:13:31.086,3.009,244,1.488,-273.1,12.1,26.934,0.10,0
2026-09-15T17:13:31.184,3.107,255,1.534,-273.1,11.4,26.934,3.99,0
2026-09-15T17:13:31.283,3.207,255,1.546,-273.1,11.7,26.934,5.29,0
2026-09-15T17:13:31.383,3.307,255,1.556,-273.1,11.7,26.934,5.50,0
2026-09-15T17:13:31.484,3.408,255,1.567,-273.1,11.4,26.934,6.05,0
2026-09-15T17:13:31.589,3.512,255,1.575,-273.1,11.2,26.934,6.02,0
2026-09-15T17:13:31.685,3.608,255,1.582,-273.1,11.4,26.934,6.12,0
2026-09-15T17:13:31.785,3.708,255,1.588,-273.1,11.4,26.934,6.19,0
2026-09-15T17:13:31.885,3.809,255,1.594,-273.1,11.5,26.934,6.49,0
2026-09-15T17:13:31.987,3.911,255,1.600,-273.1,11.5,26.934,6.42,0
2026-09-15T17:13:32.085,4.009,255,1.605,-273.1,11.7,26.934,6.38,0
2026-09-15T17:13:32.186,4.110,255,1.611,-273.1,11.6,26.934,6.37,0
2026-09-15T17:13:32.287,4.210,255,1.616,-273.1,12.0,26.934,6.45,0
2026-09-15T17:13:32.386,4.309,255,1.620,-273.1,12.0,26.934,6.47,0
2026-09-15T17:13:32.486,4.409,255,1.625,-273.1,11.9,26.934,6.45,0
2026-09-15T17:13:32.586,4.510,255,1.629,-273.1,12.0,26.934,6.49,0
2026-09-15T17:13:32.687,4.610,255,1.634,-273.1,12.3,26.934,6.32,0
2026-09-15T17:13:32.787,4.711,255,1.637,-273.1,12.3,26.934,6.35,0
2026-09-15T17:13:32.892,4.816,255,1.641,-273.1,12.6,26.934,6.43,0
