timestamp,elapsed_s,pwm,current_A,t1_casing_C,t2_magnet_C,force_N,flux_mT,fault
2026-09-15T16:29:27.834,19.856,0,0.000,-51.5,11.5,26.934,0.03,0
2026-09-15T16:29:27.936,19.958,0,0.000,-273.1,11.0,26.934,-0.05,0
2026-09-15T16:29:28.035,20.057,0,0.000,-273.1,11.2,26.934,-0.09,0
2026-09-15T16:29:28.134,20.156,0,0.000,-273.1,11.4,26.934,0.00,0
2026-09-15T16:29:28.235,20.257,0,0.000,-273.1,11.3,26.934,-0.02,0
2026-09-15T16:29:28.335,20.357,0,-0.000,-273.1,11.5,26.934,0.01,0
2026-09-15T16:29:28.437,20.459,0,0.000,-273.1,11.0,26.934,-0.20,0
2026-09-15T16:29:28.536,20.558,0,0.000,-273.1,11.0,26.934,-0.01,0
2026-09-15T16:29:28.637,20.659,0,0.000,-273.1,11.3,26.934,0.06,0
2026-09-15T16:29:28.737,20.759,0,0.000,-273.1,11.2,26.934,-0.21,0
2026-09-15T16:29:28.838,20.860,0,0.000,-273.1,11.1,26.934,-0.08,0
2026-09-15T16:29:28.938,20.960,0,0.000,-90.0,11.5,26.934,0.00,0
2026-09-15T16:29:29.039,21.061,0,-0.000,-273.1,11.8,26.934,-0.25,0
2026-09-15T16:29:29.139,21.161,0,0.000,-273.1,11.4,26.934,-0.13,0
2026-09-15T16:29:29.239,0.096,0,0.000,-273.1,11.7,26.934,-0.06,0
2026-09-15T16:29:29.340,0.196,0,0.000,-273.1,11.4,26.934,0.02,0
2026-09-15T16:29:29.439,0.296,0,0.000,-273.1,11.4,26.934,-0.27,0
2026-09-15T16:29:29.539,0.396,0,0.000,-273.1,11.3,26.934,-0.23,0
2026-09-15T16:29:29.640,0.496,0,0.000,-90.0,11.4,26.934,-0.16,0
2026-09-15T16:29:29.740,0.596,0,0.000,-273.1,11.4,26.934,-0.14,0
2026-09-15T16:29:29.840,0.697,0,0.000,-273.1,11.4,26.934,-0.16,0
2026-09-15T16:29:29.940,0.797,0,0.000,-66.1,11.4,26.934,-0.38,0
2026-09-15T16:29:30.041,0.898,0,-0.000,-273.1,11.4,26.934,-0.16,0
2026-09-15T16:29:30.140,0.997,0,0.000,-273.1,11.0,26.934,-0.32,0
2026-09-15T16:29:30.240,1.097,0,0.000,-273.1,11.0,26.934,-0.12,0
2026-09-15T16:29:30.340,1.196,0,-0.000,-273.1,11.4,26.934,-0.39,0
2026-09-15T16:29:30.440,1.296,0,0.000,-273.1,11.2,26.934,-0.15,0
2026-09-15T16:29:30.540,1.397,0,0.000,-273.1,11.1,26.934,-0.18,0
2026-09-15T16:29:30.643,1.499,0,0.000,-273.1,11.5,26.934,-0.32,0
2026-09-15T16:29:30.740,1.597,0,0.000,-273.1,11.3,26.934,-0.10,0
2026-09-15T16:29:30.841,1.697,0,0.000,-273.1,11.5,26.934,-0.17,0
2026-09-15T16:29:30.940,1.797,0,0.000,-273.1,11.4,26.934,-0.20,0
2026-09-15T16:29:31.040,1.896,0,0.000,-273.1,11.5,26.934,-0.02,0
2026-09-15T16:29:31.143,1.999,0,0.000,-68.1,11.8,26.934,-0.14,0
2026-09-15T16:29:31.240,2.097,0,0.000,-273.1,11.7,26.934,-0.03,0
2026-09-15T16:29:31.340,2.196,0,0.000,-66.1,11.8,26.934,-0.07,0
2026-09-15T16:29:31.441,2.298,0,0.000,-273.1,11.5,26.934,-0.16,0
2026-09-15T16:29:31.541,2.397,0,0.000,-273.1,11.4,26.934,0.14,0
2026-09-15T16:29:31.642,2.498,0,0.000,-273.1,11.5,26.934,-0.29,0
2026-09-15T16:29:31.742,2.599,0,0.000,-90.0,11.9,26.934,-0.09,0
2026-09-15T16:29:31.842,2.699,0,-0.000,-273.1,11.8,26.934,-0.22,0
2026-09-15T16:29:31.945,2.802,0,0.000,-273.1,11.5,26.934,-0.28,0
2026-09-15T16:29:32.043,2.899,0,0.000,-273.1,11.8,26.934,-0.30,0
2026-09-15T16:29:32.143,2.999,0,0.000,-273.1,11.6,26.934,-0.08,0
2026-09-15T16:29:32.244,3.100,0,0.000,-273.1,11.7,26.934,-0.23,0
2026-09-15T16:29:32.344,3.200,0,0.000,-273.1,11.8,26.934,-0.18,0
2026-09-15T16:29:32.448,3.304,0,0.000,-273.1,11.4,26.934,-0.24,0
2026-09-15T16:29:32.543,3.399,0,0.000,-273.1,11.8,26.934,-0.22,0
2026-09-15T16:29:32.644,3.501,0,0.000,-273.1,11.7,26.934,-0.14,0
2026-09-15T16:29:32.744,3.601,0,0.000,-273.1,11.4,26.934,-0.18,0
2026-09-15T16:29:32.845,3.701,0,0.000,-273.1,11.6,26.934,-0.02,0
2026-09-15T16:29:32.947,3.803,0,0.000,-273.1,11.7,26.934,-0.10,0
2026-09-15T16:29:33.045,3.901,0,0.000,-273.1,11.6,26.934,-0.15,0
2026-09-15T16:29:33.144,4.001,0,0.000,-273.1,11.7,26.934,-0.06,0
2026-09-15T16:29:33.244,4.100,0,0.000,-273.1,11.7,26.934,0.03,0
2026-09-15T16:29:33.345,4.201,0,0.000,-273.1,11.6,26.934,-0.06,0
2026-09-15T16:29:33.445,4.301,0,0.000,-273.1,11.9,26.934,-0.03,0
2026-09-15T16:29:33.545,4.402,10,0.003,-273.1,11.8,26.934,0.02,0
2026-09-15T16:29:33.645,4.502,10,0.003,-273.1,11.9,26.934,0.04,0
2026-09-15T16:29:33.748,4.605,20,0.128,-273.1,11.9,26.934,-0.04,0
2026-09-15T16:29:33.846,4.702,20,0.126,-273.1,11.9,26.934,0.22,0
2026-09-15T16:29:33.945,4.801,30,0.354,-273.1,12.2,26.934,0.80,0
2026-09-15T16:29:34.045,4.902,30,0.370,-273.1,12.2,26.934,1.51,0
