timestamp,elapsed_s,pwm,current_A,t1_casing_C,t2_magnet_C,force_N,flux_mT,fault
2026-09-15T16:35:54.090,202.866,0,0.000,-273.1,12.7,26.934,0.08,0
2026-09-15T16:35:54.188,202.964,0,0.000,-273.1,12.7,26.934,0.02,0
2026-09-15T16:35:54.288,203.064,0,0.000,-273.1,12.5,26.934,0.03,0
2026-09-15T16:35:54.388,203.164,0,0.000,-273.1,12.7,26.934,0.03,0
2026-09-15T16:35:54.488,203.265,0,-0.000,-273.1,12.8,26.934,0.11,0
2026-09-15T16:35:54.590,203.367,0,-0.000,-273.1,12.6,26.934,0.06,0
2026-09-15T16:35:54.688,203.465,0,0.000,-273.1,12.7,26.934,-0.05,0
2026-09-15T16:35:54.788,203.565,0,0.000,-273.1,12.5,26.934,0.18,0
2026-09-15T16:35:54.887,203.664,0,0.000,-65.2,12.4,26.934,0.10,0
2026-09-15T16:35:54.989,203.765,0,0.000,-273.1,12.4,26.934,0.16,0
2026-09-15T16:35:55.089,203.866,0,0.000,-273.1,12.6,26.934,0.21,0
2026-09-15T16:35:55.190,203.967,0,0.000,-273.1,12.5,26.934,0.02,0
2026-09-15T16:35:55.290,204.066,0,-0.000,-273.1,12.7,26.934,-0.04,0
2026-09-15T16:35:55.390,0.036,0,0.000,-273.1,12.7,26.934,0.09,0
2026-09-15T16:35:55.490,0.136,0,0.000,-273.1,12.6,26.934,-0.10,0
2026-09-15T16:35:55.591,0.236,0,-0.000,-273.1,12.6,26.934,-0.08,0
2026-09-15T16:35:55.691,0.337,0,0.000,-273.1,12.5,26.934,0.02,0
2026-09-15T16:35:55.791,0.437,0,0.000,-273.1,12.6,26.934,-0.12,0
2026-09-15T16:35:55.892,0.538,0,0.000,-273.1,12.8,26.934,-0.02,0
2026-09-15T16:35:55.992,0.638,0,0.000,-273.1,12.9,26.934,-0.01,0
2026-09-15T16:35:56.093,0.738,0,0.000,-273.1,12.9,26.934,-0.09,0
2026-09-15T16:35:56.192,0.838,0,0.000,-273.1,12.9,26.934,0.14,0
