timestamp,elapsed_s,pwm,current_A,t1_casing_C,t2_magnet_C,force_N,flux_mT,fault
2026-09-15T15:45:35.166,223.012,0,0.000,-273.1,10.4,26.934,-0.43,0
2026-09-15T15:45:35.266,223.112,0,0.000,-273.1,10.2,26.934,-0.09,0
2026-09-15T15:45:35.366,223.212,0,-0.000,-273.1,10.3,26.934,0.10,0
2026-09-15T15:45:35.465,223.311,0,0.000,-273.1,10.3,26.934,0.02,0
2026-09-15T15:45:35.566,223.412,0,0.000,-273.1,10.2,26.934,-0.12,0
2026-09-15T15:45:35.667,223.513,0,0.000,-273.1,10.3,26.934,-0.03,0
2026-09-15T15:45:35.769,223.615,0,0.000,-273.1,10.2,26.934,-0.15,0
2026-09-15T15:45:35.867,223.713,0,0.000,-273.1,10.3,26.934,-0.08,0
2026-09-15T15:45:35.966,223.812,0,0.000,-273.1,10.3,26.934,-0.15,0
2026-09-15T15:45:36.067,223.913,0,0.000,-273.1,11.0,26.934,-0.04,0
2026-09-15T15:45:36.167,224.013,0,0.000,-273.1,10.6,26.934,-0.28,0
2026-09-15T15:45:36.267,224.113,0,0.000,-273.1,10.6,26.934,-0.17,0
2026-09-15T15:45:36.369,224.215,0,0.000,-273.1,10.8,26.934,-0.23,0
2026-09-15T15:45:36.466,0.082,0,0.000,-273.1,10.8,26.934,-0.43,0
2026-09-15T15:45:36.566,0.182,0,0.000,-273.1,10.9,26.934,-0.40,0
2026-09-15T15:45:36.667,0.282,0,0.000,-77.4,11.0,26.934,-0.58,0
2026-09-15T15:45:36.767,0.383,0,0.000,-273.1,10.9,26.934,-0.34,0
2026-09-15T15:45:36.867,0.483,0,-0.000,-273.1,10.9,26.934,-0.13,0
2026-09-15T15:45:36.968,0.584,0,-0.000,-273.1,11.0,26.934,-0.35,0
2026-09-15T15:45:37.068,0.684,0,0.000,-273.1,10.6,26.934,-0.35,0
2026-09-15T15:45:37.168,0.784,0,0.000,-273.1,10.5,26.934,-0.13,0
2026-09-15T15:45:37.268,0.884,0,0.000,-273.1,10.9,26.934,-0.13,0
2026-09-15T15:45:37.371,0.987,0,0.000,-273.1,10.7,26.934,-0.17,0
