timestamp,elapsed_s,pwm,current_A,t1_casing_C,t2_magnet_C,force_N,flux_mT,fault
2026-09-15T18:53:40.282,177.093,0,-0.000,-273.1,13.3,8.419,0.24,0
2026-09-15T18:53:40.382,177.193,0,0.000,-273.1,13.4,8.419,-0.07,0
2026-09-15T18:53:40.483,177.294,0,0.000,-273.1,13.3,8.419,0.10,0
2026-09-15T18:53:40.582,177.393,0,0.000,-273.1,13.3,8.419,0.14,0
2026-09-15T18:53:40.682,177.493,0,-0.000,-273.1,13.2,8.419,-0.21,0
2026-09-15T18:53:40.781,177.592,0,0.000,-273.1,13.2,8.419,0.02,0
2026-09-15T18:53:40.882,0.001,0,0.000,-273.1,13.2,8.419,-0.06,0
2026-09-15T18:53:40.984,0.103,0,0.000,-273.1,13.0,8.419,-0.10,0
2026-09-15T18:53:41.083,0.202,0,0.000,-273.1,13.0,8.419,0.19,0
2026-09-15T18:53:41.184,0.303,0,0.000,-273.1,12.7,8.419,0.39,0
2026-09-15T18:53:41.286,0.405,0,0.000,-273.1,12.7,8.419,0.08,0
2026-09-15T18:53:41.385,0.008,0,-0.000,-273.1,12.6,8.419,0.26,0
2026-09-15T18:53:41.487,0.110,0,-0.000,-273.1,12.6,8.419,0.14,0
2026-09-15T18:53:41.587,0.050,0,0.000,-273.1,12.4,8.419,0.28,0
2026-09-15T18:53:41.692,0.155,0,-0.000,-273.1,12.6,8.419,0.07,0
2026-09-15T18:53:41.787,0.250,0,0.001,-273.1,12.5,8.419,0.10,0
2026-09-15T18:53:41.886,0.349,0,0.000,-273.1,12.5,8.419,0.29,0
2026-09-15T18:53:41.986,0.449,0,0.000,-90.0,12.5,8.419,0.14,0
2026-09-15T18:53:42.087,0.550,0,0.000,-273.1,12.7,8.419,0.02,0
2026-09-15T18:53:42.188,0.651,0,-0.000,-273.1,12.9,8.419,0.24,0
2026-09-15T18:53:42.286,0.750,0,0.000,-273.1,12.4,8.419,-0.28,0
2026-09-15T18:53:42.386,0.849,0,0.000,-273.1,12.6,8.419,-0.15,0
2026-09-15T18:53:42.487,0.950,0,0.000,-273.1,12.5,8.419,0.17,0
2026-09-15T18:53:42.588,1.051,0,0.000,-273.1,12.9,8.419,0.14,0
2026-09-15T18:53:42.692,1.156,0,0.000,-273.1,13.0,8.419,0.10,0
2026-09-15T18:53:42.789,1.252,0,0.000,-273.1,13.0,8.419,0.12,0
2026-09-15T18:53:42.890,1.353,0,0.000,-273.1,13.3,8.419,0.21,0
2026-09-15T18:53:42.990,1.453,0,0.000,-273.1,13.3,8.419,0.18,0
2026-09-15T18:53:43.089,1.553,0,-0.000,-273.1,13.3,8.419,0.21,0
2026-09-15T18:53:43.192,1.655,0,0.000,-273.1,13.2,8.419,0.16,0
2026-09-15T18:53:43.289,1.752,0,0.000,-62.9,13.2,8.419,0.09,0
2026-09-15T18:53:43.391,1.854,0,0.000,-273.1,13.2,8.419,-0.24,0
2026-09-15T18:53:43.490,1.953,0,0.000,-273.1,13.2,8.419,0.07,0
2026-09-15T18:53:43.591,2.054,0,0.000,-273.1,13.3,8.419,0.12,0
2026-09-15T18:53:43.695,2.158,0,0.000,-77.4,13.2,8.419,0.09,0
2026-09-15T18:53:43.792,2.255,0,0.000,-65.2,13.2,8.419,0.09,0
2026-09-15T18:53:43.892,2.356,0,0.000,-273.1,13.0,8.419,0.32,0
2026-09-15T18:53:43.992,2.456,10,0.003,-273.1,13.1,8.419,0.40,0
2026-09-15T18:53:44.092,2.555,10,0.003,-273.1,13.1,8.419,0.23,0
2026-09-15T18:53:44.192,2.655,20,0.124,-273.1,13.2,8.419,0.42,0
2026-09-15T18:53:44.293,2.756,30,0.125,-273.1,13.0,8.419,0.51,0
2026-09-15T18:53:44.392,2.856,30,0.332,-273.1,12.9,8.419,1.63,0
2026-09-15T18:53:44.493,2.956,40,0.521,-273.1,13.0,8.419,2.03,0
2026-09-15T18:53:44.596,3.059,40,0.517,-273.1,13.1,8.419,2.26,0
2026-09-15T18:53:44.693,3.156,50,0.681,-273.1,12.5,8.419,3.02,0
2026-09-15T18:53:44.794,3.258,50,0.681,-273.1,12.3,8.419,3.22,0
2026-09-15T18:53:44.895,3.358,60,0.843,-273.1,12.4,8.419,3.44,0
2026-09-15T18:53:44.995,3.458,60,0.834,-273.1,12.3,8.419,3.77,0
2026-09-15T18:53:45.095,3.558,70,0.937,-273.1,12.2,8.419,5.30,0
2026-09-15T18:53:45.195,3.658,70,0.926,-273.1,12.3,8.419,4.93,0
2026-09-15T18:53:45.296,3.759,80,1.053,-273.1,12.0,8.419,4.82,0
2026-09-15T18:53:45.399,3.862,90,1.116,-273.1,12.6,8.419,4.95,0
2026-09-15T18:53:45.498,3.961,90,1.132,-273.1,11.9,8.419,5.52,0
2026-09-15T18:53:45.595,4.058,100,1.165,-273.1,12.0,8.419,5.20,0
2026-09-15T18:53:45.696,4.159,100,1.149,-273.1,12.1,8.419,6.47,0
2026-09-15T18:53:45.796,4.259,110,1.204,-273.1,12.3,8.419,5.39,0
2026-09-15T18:53:45.896,4.359,110,1.227,-273.1,11.9,8.419,6.31,0
2026-09-15T18:53:45.996,4.459,120,1.205,-273.1,12.0,8.419,5.82,0
2026-09-15T18:53:46.097,4.560,120,1.247,-273.1,12.1,8.419,6.19,0
2026-09-15T18:53:46.197,4.660,130,1.243,-273.1,12.5,8.419,5.81,0
2026-09-15T18:53:46.298,4.761,140,1.266,-83.9,12.7,8.419,5.40,0
2026-09-15T18:53:46.397,4.861,140,1.233,-273.1,12.0,8.419,6.12,0
2026-09-15T18:53:46.497,4.960,140,1.293,-273.1,12.7,8.419,6.17,0
2026-09-15T18:53:46.598,5.062,140,1.249,-273.1,13.2,8.419,5.45,0
2026-09-15T18:53:46.699,5.162,150,1.314,-273.1,12.7,8.419,6.05,0
2026-09-15T18:53:46.801,5.264,150,1.337,-90.0,12.9,8.419,6.49,0
2026-09-15T18:53:46.900,5.363,160,1.332,-273.1,12.7,8.419,5.87,0
2026-09-15T18:53:47.000,5.463,170,1.306,-273.1,13.1,8.419,4.85,0
2026-09-15T18:53:47.100,5.563,170,1.342,-273.1,12.4,8.419,7.28,0
2026-09-15T18:53:47.200,5.664,180,1.363,-273.1,12.5,8.419,7.30,0
2026-09-15T18:53:47.300,5.764,180,1.374,-273.1,12.5,8.419,5.90,0
2026-09-15T18:53:47.401,5.864,190,1.378,-273.1,12.8,8.419,7.19,0
2026-09-15T18:53:47.502,5.966,190,1.377,-69.2,12.9,8.419,6.21,0
2026-09-15T18:53:47.604,6.067,200,1.387,-273.1,12.6,8.419,6.03,0
2026-09-15T18:53:47.701,6.164,210,1.418,-273.1,12.8,8.419,6.74,0
2026-09-15T18:53:47.801,6.264,210,1.424,-273.1,12.6,8.419,6.52,0
2026-09-15T18:53:47.901,6.364,220,1.453,-273.1,12.3,8.419,6.52,0
2026-09-15T18:53:48.001,6.465,220,1.486,-273.1,12.5,8.419,5.93,0
2026-09-15T18:53:48.102,6.565,230,1.456,-273.1,12.2,8.419,6.80,0
2026-09-15T18:53:48.202,6.665,230,1.446,-273.1,12.2,8.419,7.18,0
2026-09-15T18:53:48.305,6.768,240,1.481,-273.1,12.0,8.419,6.95,0
2026-09-15T18:53:48.404,6.868,240,1.530,-273.1,12.1,8.419,6.76,0
2026-09-15T18:53:48.505,6.968,250,1.472,-273.1,12.0,8.419,6.86,0
2026-09-15T18:53:48.605,7.068,250,1.527,-273.1,11.9,8.419,7.12,0
2026-09-15T18:53:48.706,7.169,255,1.533,-273.1,12.0,8.419,6.97,0
2026-09-15T18:53:48.806,7.269,255,1.537,-77.4,12.1,8.419,7.22,0
2026-09-15T18:53:48.906,7.370,255,1.541,-273.1,12.2,8.419,6.85,0
2026-09-15T18:53:49.007,7.470,255,1.544,-273.1,11.9,8.419,7.13,0
2026-09-15T18:53:49.107,7.570,255,1.547,-273.1,12.0,8.419,7.16,0
2026-09-15T18:53:49.210,7.673,255,1.550,-273.1,12.4,8.419,7.12,0
2026-09-15T18:53:49.308,7.771,255,1.553,-273.1,12.4,8.419,7.31,0
2026-09-15T18:53:49.408,7.871,255,1.556,-90.0,15.3,8.419,6.98,0
2026-09-15T18:53:49.508,7.971,255,1.559,-73.4,12.4,8.419,7.13,0
2026-09-15T18:53:49.608,8.071,255,1.561,-90.0,12.6,8.419,7.31,0
2026-09-15T18:53:49.708,8.171,255,1.563,-273.1,12.5,8.419,7.18,0
