timestamp,elapsed_s,pwm,current_A,t1_casing_C,t2_magnet_C,force_N,flux_mT,fault
2026-09-18T11:16:43.525,123.160,0,0.000,-273.1,13.3,0.000,-0.21,0
2026-09-18T11:16:43.625,123.260,0,0.000,-273.1,13.9,0.000,-0.25,0
2026-09-18T11:16:43.725,123.361,0,0.000,-273.1,14.3,0.000,0.05,0
2026-09-18T11:16:43.826,123.461,0,-0.000,-273.1,15.0,0.000,0.00,0
2026-09-18T11:16:43.933,123.568,0,0.000,-273.1,15.2,0.000,-0.01,0
2026-09-18T11:16:44.030,123.665,0,0.000,-273.1,15.2,0.000,0.10,0
2026-09-18T11:16:44.127,123.763,0,0.000,-273.1,15.3,0.000,-0.29,0
2026-09-18T11:16:44.227,123.862,0,0.000,-273.1,14.9,0.000,-0.22,0
2026-09-18T11:16:44.331,123.966,0,0.000,-273.1,14.9,0.000,-0.10,0
2026-09-18T11:16:44.428,124.064,0,0.000,-273.1,14.7,0.000,-0.11,0
2026-09-18T11:16:44.528,124.163,0,0.000,-273.1,14.6,0.000,0.05,0
2026-09-18T11:16:44.628,124.263,0,0.000,-273.1,14.6,0.000,-0.06,0
2026-09-18T11:16:44.727,124.362,0,0.000,-273.1,14.9,0.000,0.06,0
2026-09-18T11:16:44.828,124.463,0,0.000,-273.1,14.2,0.000,0.04,0
2026-09-18T11:16:44.930,124.565,0,0.000,-273.1,13.5,0.000,-0.19,0
2026-09-18T11:16:45.029,124.665,0,0.000,-273.1,13.2,0.000,0.17,0
2026-09-18T11:16:45.130,0.050,0,0.000,-273.1,12.9,0.000,0.10,0
2026-09-18T11:16:45.231,0.151,0,0.000,-273.1,12.9,-195.929,-0.05,0
2026-09-18T11:16:45.332,0.252,0,0.000,-273.1,13.2,0.000,0.02,0
2026-09-18T11:16:45.434,0.354,0,-0.000,-273.1,14.2,0.000,0.01,0
2026-09-18T11:16:45.534,0.453,0,0.000,-273.1,14.0,0.000,-0.06,0
2026-09-18T11:16:45.633,0.553,0,0.000,-273.1,14.3,0.000,-0.47,0
2026-09-18T11:16:45.734,0.654,0,0.000,-273.1,14.8,0.000,-0.18,0
2026-09-18T11:16:45.840,0.760,0,-0.000,-273.1,15.3,0.000,-0.26,0
2026-09-18T11:16:45.936,0.856,0,0.000,-273.1,15.0,0.000,-0.42,0
2026-09-18T11:16:46.037,0.957,0,0.000,-273.1,14.7,0.000,-0.27,0
2026-09-18T11:16:46.138,1.058,0,0.000,-273.1,14.5,0.000,-0.40,0
2026-09-18T11:16:46.239,1.159,0,0.000,-273.1,13.7,0.000,-0.19,0
2026-09-18T11:16:46.341,1.261,0,0.000,-273.1,13.1,0.000,-0.13,0
2026-09-18T11:16:46.441,1.360,0,0.000,-273.1,13.1,0.000,-0.25,0
2026-09-18T11:16:46.541,1.461,0,-0.000,-273.1,13.4,0.000,-0.24,0
2026-09-18T11:16:46.643,1.562,0,0.000,-273.1,12.8,-0.000,-0.32,0
2026-09-18T11:16:46.743,1.663,0,0.000,-273.1,12.9,0.000,-0.28,0
2026-09-18T11:16:46.844,1.763,0,0.000,-273.1,13.3,0.000,0.07,0
2026-09-18T11:16:46.946,1.866,0,0.000,-273.1,13.4,0.000,0.01,0
2026-09-18T11:16:47.044,1.963,0,0.000,-273.1,13.8,0.000,-0.10,0
2026-09-18T11:16:47.143,2.063,10,0.002,-273.1,13.8,0.000,-0.14,0
2026-09-18T11:16:47.244,2.163,10,0.002,-273.1,14.3,0.000,-0.09,0
2026-09-18T11:16:47.344,2.264,20,0.126,-273.1,14.4,0.000,0.28,0
