timestamp,elapsed_s,pwm,current_A,t1_casing_C,t2_magnet_C,force_N,flux_mT,fault
2026-09-18T11:21:46.174,301.093,0,0.000,-273.1,15.3,0.000,0.00,0
2026-09-18T11:21:46.272,301.191,0,0.000,-273.1,15.0,0.000,0.14,0
2026-09-18T11:21:46.373,301.293,0,0.000,-273.1,14.9,0.000,-0.02,0
2026-09-18T11:21:46.473,301.393,0,0.000,-273.1,15.0,0.000,-0.03,0
2026-09-18T11:21:46.573,301.493,0,0.000,-273.1,15.1,0.000,-0.13,0
2026-09-18T11:21:46.673,301.592,0,0.000,-273.1,15.0,0.000,-0.02,0
2026-09-18T11:21:46.778,301.698,0,0.000,-273.1,14.9,0.000,-0.11,0
2026-09-18T11:21:46.874,301.794,0,0.000,-273.1,15.0,0.000,-0.13,0
2026-09-18T11:21:46.974,301.894,0,0.000,-273.1,14.9,0.000,-0.17,0
2026-09-18T11:21:47.074,0.067,0,0.000,-273.1,15.1,0.000,-0.21,0
2026-09-18T11:21:47.176,0.169,0,-0.000,-273.1,15.3,0.000,-0.01,0
2026-09-18T11:21:47.276,0.269,0,0.000,-273.1,14.8,0.000,-0.10,0
2026-09-18T11:21:47.374,0.367,0,0.000,-273.1,14.9,0.000,-0.10,0
2026-09-18T11:21:47.474,0.467,0,-0.000,-273.1,15.0,0.000,-0.24,0
2026-09-18T11:21:47.575,0.568,0,0.000,-273.1,15.0,0.000,-0.09,0
2026-09-18T11:21:47.676,0.669,0,-0.000,-273.1,15.4,0.000,-0.01,0
2026-09-18T11:21:47.775,0.768,0,-0.000,-273.1,15.2,0.000,-0.06,0
2026-09-18T11:21:47.875,0.868,0,0.000,-273.1,15.1,0.000,-0.06,0
2026-09-18T11:21:47.976,0.969,0,0.000,-273.1,14.9,0.000,0.03,0
2026-09-18T11:21:48.076,1.069,0,0.000,-273.1,15.0,0.000,-0.04,0
2026-09-18T11:21:48.176,1.169,0,0.000,-273.1,14.9,0.000,-0.08,0
2026-09-18T11:21:48.277,1.270,0,0.000,-273.1,14.9,0.000,-0.23,0
2026-09-18T11:21:48.377,1.370,0,0.000,-273.1,14.8,0.000,-0.06,0
2026-09-18T11:21:48.477,1.470,0,0.000,-273.1,15.2,0.000,-0.13,0
2026-09-18T11:21:48.577,1.570,0,0.000,-273.1,14.9,0.000,-0.06,0
2026-09-18T11:21:48.678,1.670,0,0.000,-273.1,14.8,0.000,-0.25,0
2026-09-18T11:21:48.779,1.772,10,0.002,-273.1,14.8,0.000,0.03,0
2026-09-18T11:21:48.879,1.872,20,0.140,-273.1,15.0,0.000,0.12,0
2026-09-18T11:21:48.980,1.973,20,0.138,-273.1,14.7,0.000,0.81,0
2026-09-18T11:21:49.080,2.073,30,0.313,-273.1,14.5,0.000,2.02,0
2026-09-18T11:21:49.180,2.173,30,0.313,-273.1,14.6,0.000,2.20,0
2026-09-18T11:21:49.281,2.274,40,0.476,-273.1,14.5,0.000,3.43,0
2026-09-18T11:21:49.380,2.373,40,0.472,-273.1,14.5,0.000,4.36,0
2026-09-18T11:21:49.481,2.474,50,0.607,-273.1,14.3,0.000,5.74,0
2026-09-18T11:21:49.582,2.575,50,0.622,-273.1,13.8,0.000,5.65,0
2026-09-18T11:21:49.682,2.675,60,0.756,-273.1,14.0,0.000,6.65,0
2026-09-18T11:21:49.782,2.775,70,0.848,-273.1,14.2,0.000,7.10,0
2026-09-18T11:21:49.883,2.876,70,0.834,-273.1,13.9,0.000,7.72,0
2026-09-18T11:21:49.983,2.976,80,0.915,-273.1,13.4,0.000,8.79,0
2026-09-18T11:21:50.085,3.078,80,0.908,-68.1,13.8,0.000,9.31,0
2026-09-18T11:21:50.183,3.176,90,1.029,-273.1,13.5,0.000,9.44,0
2026-09-18T11:21:50.284,3.277,90,0.987,-273.1,13.6,0.000,9.51,0
2026-09-18T11:21:50.384,3.377,100,1.056,-273.1,13.0,0.000,10.10,0
2026-09-18T11:21:50.484,3.477,110,1.075,-273.1,13.6,0.000,10.33,0
2026-09-18T11:21:50.583,3.576,110,1.117,-273.1,13.7,0.000,10.60,0
2026-09-18T11:21:50.683,3.676,120,1.115,-273.1,13.8,0.000,10.69,0
2026-09-18T11:21:50.784,3.777,120,1.132,-273.1,13.5,0.000,10.58,0
2026-09-18T11:21:50.883,3.876,130,1.148,-273.1,13.9,0.000,11.34,0
2026-09-18T11:21:50.983,3.976,140,1.154,-273.1,14.0,0.000,10.76,0
2026-09-18T11:21:51.084,4.077,140,1.125,-273.1,13.9,0.000,11.32,0
2026-09-18T11:21:51.184,4.177,150,1.162,-273.1,14.0,0.000,10.52,0
2026-09-18T11:21:51.285,4.278,150,1.154,-273.1,13.8,0.000,10.27,0
2026-09-18T11:21:51.385,4.378,160,1.212,-273.1,13.9,0.000,9.91,0
2026-09-18T11:21:51.486,4.479,160,1.193,-273.1,13.7,0.000,11.27,0
2026-09-18T11:21:51.586,4.579,170,1.201,-83.9,13.7,0.000,11.16,0
2026-09-18T11:21:51.685,4.678,170,1.204,-273.1,13.6,0.000,11.58,0
2026-09-18T11:21:51.786,4.779,180,1.244,-273.1,13.6,0.000,10.75,0
2026-09-18T11:21:51.886,4.879,180,1.181,-273.1,13.4,0.000,11.44,0
2026-09-18T11:21:51.987,4.980,190,1.225,-273.1,13.8,0.000,10.92,0
2026-09-18T11:21:52.087,5.080,200,1.231,-273.1,13.5,0.000,11.89,0
2026-09-18T11:21:52.187,5.180,200,1.232,-273.1,13.6,0.000,11.51,0
2026-09-18T11:21:52.286,5.279,210,1.237,-273.1,13.6,0.000,11.24,0
2026-09-18T11:21:52.387,5.380,210,1.229,-273.1,13.4,0.000,11.47,0
2026-09-18T11:21:52.487,5.480,220,1.259,-273.1,13.7,0.000,11.63,0
2026-09-18T11:21:52.589,5.582,220,1.281,-273.1,13.6,0.000,11.89,0
2026-09-18T11:21:52.689,5.682,230,1.264,-273.1,13.9,0.000,11.63,0
2026-09-18T11:21:52.787,5.780,230,1.247,-273.1,13.6,0.000,11.70,0
2026-09-18T11:21:52.889,5.882,240,1.289,-273.1,13.7,0.000,11.73,0
2026-09-18T11:21:52.988,5.981,240,1.291,-273.1,13.5,0.000,12.10,0
2026-09-18T11:21:53.088,6.081,250,1.314,-273.1,13.5,0.000,12.20,0
