timestamp,elapsed_s,pwm,current_A,t1_casing_C,t2_magnet_C,force_N,flux_mT,fault
2026-09-18T13:31:22.692,265.537,0,0.768,-273.1,16.0,19.593,0.20,0
2026-09-18T13:31:22.792,265.637,0,0.870,-273.1,15.9,19.593,0.11,0
2026-09-18T13:31:22.895,265.740,0,0.870,-273.1,15.8,19.593,0.24,0
2026-09-18T13:31:22.993,265.838,0,0.768,-273.1,15.8,19.593,0.20,0
2026-09-18T13:31:23.093,265.939,0,0.768,-273.1,16.1,19.593,0.07,0
2026-09-18T13:31:23.194,266.039,0,1.126,-273.1,16.3,19.593,-0.16,0
2026-09-18T13:31:23.294,266.139,0,0.870,-273.1,16.4,19.593,0.12,0
2026-09-18T13:31:23.394,266.239,0,1.024,-273.1,16.7,19.593,0.07,0
2026-09-18T13:31:23.494,266.339,0,1.024,-273.1,16.8,19.593,-0.12,0
2026-09-18T13:31:23.596,266.441,0,1.229,-273.1,16.9,19.593,-0.01,0
2026-09-18T13:31:23.695,266.540,0,0.922,-273.1,16.9,19.593,0.23,0
2026-09-18T13:31:23.795,266.640,0,0.922,-273.1,16.8,19.593,0.23,0
2026-09-18T13:31:23.895,266.740,0,0.922,-273.1,16.8,19.593,0.05,0
2026-09-18T13:31:23.995,266.840,0,0.973,-273.1,16.6,19.593,0.12,0
2026-09-18T13:31:24.097,266.942,0,0.922,-273.1,16.6,19.593,0.10,0
2026-09-18T13:31:24.196,267.041,0,0.922,-273.1,16.2,19.593,0.05,0
2026-09-18T13:31:24.296,267.141,0,0.819,-273.1,16.1,19.593,0.00,0
2026-09-18T13:31:24.396,0.055,0,0.717,-273.1,15.8,19.593,0.12,0
2026-09-18T13:31:24.496,0.155,0,0.717,-90.0,16.0,19.593,0.04,0
2026-09-18T13:31:24.596,0.256,0,0.717,-273.1,15.8,19.593,0.12,0
2026-09-18T13:31:24.697,0.356,0,0.870,-273.1,15.7,19.593,0.01,0
2026-09-18T13:31:24.797,0.456,0,0.666,-273.1,15.8,19.593,0.06,0
2026-09-18T13:31:24.898,0.557,0,0.614,-273.1,15.8,19.593,-0.10,0
2026-09-18T13:31:24.997,0.656,0,0.614,-273.1,16.1,19.593,-0.02,0
2026-09-18T13:31:25.098,0.758,0,0.768,-273.1,16.5,19.593,0.18,0
2026-09-18T13:31:25.197,0.856,0,0.819,-273.1,16.4,19.593,0.27,0
2026-09-18T13:31:25.297,0.956,0,0.563,-273.1,16.5,19.593,0.15,0
2026-09-18T13:31:25.398,1.057,0,0.563,-273.1,16.7,19.593,0.27,0
2026-09-18T13:31:25.498,1.158,0,0.973,-75.2,16.6,19.593,0.06,0
2026-09-18T13:31:25.598,1.257,0,1.126,-273.1,16.7,19.593,-0.10,0
2026-09-18T13:31:25.697,1.356,10,0.819,-273.1,16.8,19.593,0.21,0
2026-09-18T13:31:25.797,1.456,10,0.819,-66.1,17.2,19.593,0.25,0
2026-09-18T13:31:25.898,1.557,20,0.001,-273.1,16.9,19.593,0.52,0
2026-09-18T13:31:26.001,1.660,20,0.081,-273.1,16.6,19.593,0.45,0
2026-09-18T13:31:26.099,1.758,30,0.190,-273.1,16.6,19.593,1.70,0
2026-09-18T13:31:26.199,1.858,30,0.190,-273.1,16.3,19.593,2.29,0
2026-09-18T13:31:26.299,1.958,40,0.308,-273.1,16.3,19.593,3.51,0
2026-09-18T13:31:26.399,2.058,50,0.448,-273.1,16.1,19.593,4.53,0
2026-09-18T13:31:26.499,2.158,50,0.448,-273.1,15.7,19.593,5.38,0
2026-09-18T13:31:26.598,2.257,60,0.568,-273.1,15.6,19.593,5.42,0
2026-09-18T13:31:26.699,2.358,60,0.649,-273.1,15.3,19.593,6.21,0
2026-09-18T13:31:26.798,2.458,70,0.725,-273.1,15.2,19.593,7.09,0
