timestamp,elapsed_s,pwm,current_A,t1_casing_C,t2_magnet_C,force_N,flux_mT,fault
2026-09-15T14:03:57.017,209.805,0,0.000,-273.1,7.7,26.934,-0.09,0
2026-09-15T14:03:57.117,209.905,0,0.000,-273.1,8.0,26.934,-0.05,0
2026-09-15T14:03:57.217,210.005,0,0.000,-273.1,7.9,26.934,-0.21,0
2026-09-15T14:03:57.320,210.108,0,0.000,-273.1,7.7,26.934,0.05,0
2026-09-15T14:03:57.419,210.207,0,0.000,-83.9,8.0,26.934,-0.07,0
2026-09-15T14:03:57.518,210.306,0,0.000,-273.1,7.9,26.934,-0.05,0
2026-09-15T14:03:57.618,210.406,0,0.000,-273.1,7.7,26.934,-0.23,0
2026-09-15T14:03:57.718,210.507,0,0.000,-80.2,7.8,26.934,-0.27,0
2026-09-15T14:03:57.819,210.607,0,0.000,-273.1,7.9,26.934,-0.23,0
2026-09-15T14:03:57.920,210.708,0,0.000,-273.1,7.6,26.934,0.03,0
2026-09-15T14:03:58.019,210.807,0,0.000,-273.1,7.8,26.934,0.14,0
2026-09-15T14:03:58.119,0.009,0,0.000,-273.1,7.8,26.934,-0.16,0
2026-09-15T14:03:58.219,0.110,0,-0.000,-273.1,7.8,26.934,0.33,0
2026-09-15T14:03:58.319,0.210,0,0.000,-273.1,7.9,26.934,-0.10,0
2026-09-15T14:03:58.424,0.314,0,0.000,-83.9,7.9,26.934,0.16,0
2026-09-15T14:03:58.520,0.411,0,0.000,-273.1,7.9,26.934,-0.09,0
2026-09-15T14:03:58.620,0.511,0,0.000,-273.1,7.9,26.934,-0.19,0
2026-09-15T14:03:58.721,0.611,0,0.000,-273.1,8.0,26.934,-0.09,0
2026-09-15T14:03:58.820,0.710,0,0.000,-273.1,7.8,26.934,-0.03,0
2026-09-15T14:03:58.920,0.810,0,0.000,-273.1,7.7,26.934,0.12,0
2026-09-15T14:03:59.020,0.910,0,0.000,-273.1,7.8,26.934,0.02,0
2026-09-15T14:03:59.120,1.010,0,0.000,-273.1,7.6,26.934,-0.12,0
2026-09-15T14:03:59.220,1.110,0,0.000,-273.1,7.7,26.934,-0.10,0
2026-09-15T14:03:59.320,1.210,0,0.000,-273.1,7.8,26.934,-0.01,0
2026-09-15T14:03:59.422,1.313,0,0.000,-273.1,7.7,26.934,0.08,0
2026-09-15T14:03:59.521,1.411,0,0.000,-273.1,7.6,26.934,-0.26,0
