timestamp,elapsed_s,pwm,current_A,t1_casing_C,t2_magnet_C,force_N,flux_mT,fault
2026-09-15T13:29:28.645,4.657,0,0.000,-273.1,6.9,26.934,0.17,0
2026-09-15T13:29:28.740,4.753,0,0.000,-273.1,6.8,26.934,0.05,0
2026-09-15T13:29:28.840,4.853,0,0.000,-273.1,6.7,26.934,-0.10,0
2026-09-15T13:29:28.940,4.953,0,0.000,-273.1,6.7,26.934,0.02,0
2026-09-15T13:29:29.040,5.053,0,0.000,-273.1,6.8,26.934,-0.08,0
2026-09-15T13:29:29.140,5.153,0,0.000,-273.1,6.8,26.934,0.22,0
2026-09-15T13:29:29.241,5.253,0,0.000,-273.1,6.7,26.934,0.04,0
2026-09-15T13:29:29.342,5.354,0,0.000,-273.1,6.7,26.934,0.28,0
2026-09-15T13:29:29.443,5.455,0,0.000,-273.1,6.8,26.934,0.16,0
2026-09-15T13:29:29.544,5.556,0,0.000,-273.1,7.0,26.934,0.12,0
2026-09-15T13:29:29.644,5.656,0,0.000,-273.1,6.9,26.934,0.19,0
2026-09-15T13:29:29.744,5.757,0,0.000,-273.1,6.7,26.934,0.28,0
2026-09-15T13:29:29.844,5.857,0,0.000,-273.1,6.9,26.934,0.13,0
2026-09-15T13:29:29.944,5.957,0,0.000,-64.4,6.8,26.934,0.10,0
2026-09-15T13:29:30.044,6.057,0,0.000,-273.1,7.0,26.934,0.23,0
2026-09-15T13:29:30.145,6.158,0,0.000,-273.1,7.0,26.934,0.34,0
2026-09-15T13:29:30.247,6.260,0,0.000,-273.1,7.0,26.934,0.10,0
2026-09-15T13:29:30.348,6.360,10,0.004,-273.1,7.2,26.934,0.07,0
2026-09-15T13:29:30.445,6.458,20,0.088,-273.1,7.1,26.934,0.35,0
2026-09-15T13:29:30.546,6.558,20,0.089,-273.1,7.0,26.934,0.94,0
2026-09-15T13:29:30.646,6.659,30,0.308,-273.1,7.1,26.934,0.48,0
2026-09-15T13:29:30.747,6.760,30,0.283,-273.1,7.1,26.934,1.52,0
