timestamp,elapsed_s,pwm,current_A,t1_casing_C,t2_magnet_C,force_N,flux_mT,fault
2026-09-17T17:11:28.552,410.582,0,0.000,-273.1,14.8,0.000,-0.10,0
2026-09-17T17:11:28.652,410.682,0,0.000,-273.1,15.0,0.000,-0.13,0
2026-09-17T17:11:28.754,410.784,0,0.000,-273.1,15.2,0.000,-0.29,0
2026-09-17T17:11:28.853,410.884,0,0.000,-273.1,15.2,0.000,-0.17,0
2026-09-17T17:11:28.955,410.985,0,0.000,-273.1,15.2,0.000,-0.20,0
2026-09-17T17:11:29.056,411.086,0,0.000,-273.1,15.2,0.000,-0.23,0
2026-09-17T17:11:29.154,411.184,0,0.000,-273.1,15.2,0.000,-0.27,0
2026-09-17T17:11:29.254,411.285,0,-0.000,-273.1,15.3,0.000,-0.29,0
2026-09-17T17:11:29.353,411.383,0,0.000,-273.1,15.2,0.000,-0.20,0
2026-09-17T17:11:29.453,411.483,0,-0.000,-273.1,16.4,0.000,-0.21,0
2026-09-17T17:11:29.554,411.584,0,0.000,-273.1,15.1,0.000,-0.23,0
2026-09-17T17:11:29.655,411.686,0,0.000,-273.1,15.3,0.000,-0.35,0
2026-09-17T17:11:29.755,411.785,0,-0.000,-273.1,15.4,0.000,-0.42,0
2026-09-17T17:11:29.854,411.885,0,0.000,-273.1,15.1,0.000,0.26,0
2026-09-17T17:11:29.959,411.990,0,0.000,-273.1,15.5,0.000,0.17,0
2026-09-17T17:11:30.056,412.087,0,0.000,-273.1,15.2,0.000,0.19,0
2026-09-17T17:11:30.156,412.187,0,0.000,-273.1,15.2,0.000,0.23,0
2026-09-17T17:11:30.257,412.287,0,-0.000,-273.1,15.4,0.000,0.01,0
2026-09-17T17:11:30.358,412.388,0,0.000,-273.1,15.2,0.000,-0.03,0
2026-09-17T17:11:30.458,412.489,0,0.000,-273.1,15.1,0.000,0.16,0
2026-09-17T17:11:30.558,412.588,0,0.000,-273.1,15.1,0.000,-0.04,0
2026-09-17T17:11:30.659,412.689,0,0.000,-71.8,15.1,0.000,0.13,0
2026-09-17T17:11:30.758,0.057,0,0.000,-273.1,15.0,0.000,0.11,0
2026-09-17T17:11:30.859,0.157,0,0.000,-273.1,15.0,0.000,0.06,0
2026-09-17T17:11:30.960,0.258,0,0.000,-273.1,15.0,0.000,0.12,0
2026-09-17T17:11:31.059,0.357,0,0.000,-273.1,15.1,0.000,0.05,0
2026-09-17T17:11:31.159,0.458,0,0.000,-273.1,15.0,0.000,0.05,0
2026-09-17T17:11:31.259,0.557,0,0.000,-273.1,15.3,0.000,0.08,0
2026-09-17T17:11:31.360,0.658,0,-0.000,-273.1,15.1,0.000,0.08,0
2026-09-17T17:11:31.460,0.758,0,0.000,-273.1,14.9,0.000,-0.24,0
2026-09-17T17:11:31.559,0.857,0,0.000,-273.1,15.1,0.000,0.00,0
2026-09-17T17:11:31.660,0.958,0,0.000,-273.1,15.0,0.000,0.12,0
2026-09-17T17:11:31.760,1.058,0,0.000,-273.1,15.0,0.000,0.17,0
2026-09-17T17:11:31.861,1.159,0,0.000,-273.1,15.0,0.000,0.21,0
2026-09-17T17:11:31.961,1.259,0,0.000,-273.1,14.9,0.000,0.20,0
2026-09-17T17:11:32.062,1.361,0,-0.000,-273.1,14.7,0.000,-0.16,0
2026-09-17T17:11:32.162,1.461,0,0.000,-273.1,14.6,0.000,0.20,0
2026-09-17T17:11:32.263,1.561,0,0.000,-273.1,14.7,0.000,0.14,0
2026-09-17T17:11:32.363,1.661,0,0.000,-273.1,14.7,0.000,0.14,0
2026-09-17T17:11:32.463,1.761,0,0.000,-273.1,14.6,0.000,0.11,0
2026-09-17T17:11:32.563,1.861,0,0.000,-273.1,14.6,0.000,0.13,0
2026-09-17T17:11:32.663,1.962,0,0.000,-273.1,14.4,0.000,0.10,0
2026-09-17T17:11:32.764,2.062,0,0.000,-273.1,14.3,0.000,0.33,0
2026-09-17T17:11:32.864,2.162,0,0.000,-273.1,14.5,0.000,0.24,0
2026-09-17T17:11:32.964,2.262,0,0.000,-273.1,14.5,0.000,-0.04,0
2026-09-17T17:11:33.064,2.362,0,0.000,-273.1,14.4,0.000,0.32,0
2026-09-17T17:11:33.165,2.463,0,0.000,-273.1,14.6,0.000,0.06,0
2026-09-17T17:11:33.264,2.563,0,0.000,-273.1,14.4,0.000,0.05,0
2026-09-17T17:11:33.364,2.663,0,0.000,-273.1,14.4,0.000,-0.12,0
2026-09-17T17:11:33.464,2.763,0,0.000,-273.1,14.5,0.000,0.01,0
2026-09-17T17:11:33.566,2.864,0,0.000,-273.1,14.5,0.000,0.21,0
2026-09-17T17:11:33.665,2.963,0,-0.000,-273.1,14.4,0.000,0.11,0
2026-09-17T17:11:33.764,3.063,0,0.000,-273.1,14.5,0.000,0.05,0
2026-09-17T17:11:33.865,3.163,0,0.000,-273.1,14.6,0.000,0.16,0
2026-09-17T17:11:33.965,3.263,0,0.000,-273.1,14.6,0.000,0.27,0
2026-09-17T17:11:34.065,3.363,0,0.000,-273.1,14.4,0.000,0.16,0
2026-09-17T17:11:34.164,3.462,0,0.000,-90.0,14.7,0.000,0.27,0
2026-09-17T17:11:34.264,3.562,0,-0.000,-273.1,14.9,0.000,0.09,0
2026-09-17T17:11:34.364,3.663,0,0.000,-273.1,14.7,0.000,0.11,0
2026-09-17T17:11:34.464,3.763,0,0.000,-273.1,14.7,0.000,0.03,0
2026-09-17T17:11:34.565,3.863,0,0.000,-273.1,15.0,0.000,0.20,0
2026-09-17T17:11:34.664,3.963,0,0.000,-273.1,14.5,0.000,0.10,0
2026-09-17T17:11:34.765,4.063,0,0.000,-273.1,14.8,0.000,0.03,0
2026-09-17T17:11:34.865,4.163,0,-0.000,-273.1,15.0,0.000,0.14,0
2026-09-17T17:11:34.965,4.263,0,0.000,-273.1,14.7,0.000,0.06,0
2026-09-17T17:11:35.065,4.363,0,0.000,-83.9,14.8,0.000,0.01,0
2026-09-17T17:11:35.165,4.463,0,0.000,-273.1,14.6,0.000,0.01,0
2026-09-17T17:11:35.269,4.568,0,0.000,-273.1,14.4,0.000,-0.06,0
2026-09-17T17:11:35.366,4.665,0,0.000,-273.1,14.7,0.000,0.16,0
2026-09-17T17:11:35.467,4.765,0,0.000,-273.1,14.3,0.000,0.15,0
